Source,Target,Type,Id,Label,timeset,Weight,airline,aid,s,d,codeshare,stops,equipment
502,1452,Directed,337154,,,1,ZB,220,LGW,HER,,0,321
502,1130,Directed,337155,,,1,ZB,220,LGW,HRG,,0,321
502,1197,Directed,337156,,,1,ZB,220,LGW,LCA,,0,321
502,1231,Directed,337157,,,1,ZB,220,LGW,MAH,,0,321
502,7447,Directed,337158,,,1,ZB,220,LGW,NBE,,0,321
502,1354,Directed,337159,,,1,ZB,220,LGW,NCE,,0,321
502,1198,Directed,337160,,,1,ZB,220,LGW,PFO,,0,321
502,3998,Directed,337161,,,1,ZB,220,LGW,PMI,,0,321 752
502,4057,Directed,337162,,,1,ZB,220,LGW,SSH,,0,332 321
502,1056,Directed,337163,,,1,ZB,220,LGW,TFS,,0,321 752 332
502,1551,Directed,337164,,,1,ZB,220,LGW,VCE,,0,321
502,1550,Directed,337165,,,1,ZB,220,LGW,VRN,,0,321
1054,469,Directed,337166,,,1,ZB,220,LPA,BHX,,0,321
1054,478,Directed,337167,,,1,ZB,220,LPA,MAN,,0,321 320
492,1055,Directed,337168,,,1,ZB,220,LTN,ACE,,0,321 320
492,1230,Directed,337169,,,1,ZB,220,LTN,AGP,,0,321 320
492,1212,Directed,337170,,,1,ZB,220,LTN,ALC,,0,321 320
492,1688,Directed,337171,,,1,ZB,220,LTN,AYT,,0,320
492,4315,Directed,337172,,,1,ZB,220,LTN,BJV,,0,321 320
492,1715,Directed,337173,,,1,ZB,220,LTN,DLM,,0,321 320
492,1626,Directed,337174,,,1,ZB,220,LTN,FAO,,0,320 321
492,1555,Directed,337175,,,1,ZB,220,LTN,FCO,,0,320
492,1738,Directed,337176,,,1,ZB,220,LTN,GIB,,0,320
492,1197,Directed,337177,,,1,ZB,220,LTN,LCA,,0,320
492,1231,Directed,337178,,,1,ZB,220,LTN,MAH,,0,321
492,1561,Directed,337179,,,1,ZB,220,LTN,NAP,,0,320
492,3998,Directed,337180,,,1,ZB,220,LTN,PMI,,0,321 320
492,4057,Directed,337181,,,1,ZB,220,LTN,SSH,,0,321
492,1056,Directed,337182,,,1,ZB,220,LTN,TFS,,0,321 320
1231,469,Directed,337183,,,1,ZB,220,MAH,BHX,,0,321
1231,517,Directed,337184,,,1,ZB,220,MAH,LBA,,0,320
1231,502,Directed,337185,,,1,ZB,220,MAH,LGW,,0,321
1231,492,Directed,337186,,,1,ZB,220,MAH,LTN,,0,321
1231,478,Directed,337187,,,1,ZB,220,MAH,MAN,,0,321
478,1055,Directed,337188,,,1,ZB,220,MAN,ACE,,0,321 320
478,1064,Directed,337189,,,1,ZB,220,MAN,AGA,,0,320
478,1230,Directed,337190,,,1,ZB,220,MAN,AGP,,0,321 320
478,1212,Directed,337191,,,1,ZB,220,MAN,ALC,,0,321 320
478,1688,Directed,337192,,,1,ZB,220,MAN,AYT,,0,321 320
478,1218,Directed,337193,,,1,ZB,220,MAN,BCN,,0,321
478,4315,Directed,337194,,,1,ZB,220,MAN,BJV,,0,321
478,1200,Directed,337195,,,1,ZB,220,MAN,DBV,,0,321 320
478,1715,Directed,337196,,,1,ZB,220,MAN,DLM,,0,752 320 321
478,1626,Directed,337197,,,1,ZB,220,MAN,FAO,,0,321 752 320
478,1051,Directed,337198,,,1,ZB,220,MAN,FUE,,0,321
478,1738,Directed,337199,,,1,ZB,220,MAN,GIB,,0,320
478,1130,Directed,337200,,,1,ZB,220,MAN,HRG,,0,321
478,1197,Directed,337201,,,1,ZB,220,MAN,LCA,,0,321
478,1213,Directed,337202,,,1,ZB,220,MAN,LEI,,0,321
478,1054,Directed,337203,,,1,ZB,220,MAN,LPA,,0,321 320
478,1231,Directed,337204,,,1,ZB,220,MAN,MAH,,0,321
478,1561,Directed,337205,,,1,ZB,220,MAN,NAP,,0,320
478,7447,Directed,337206,,,1,ZB,220,MAN,NBE,,0,320 321
478,1198,Directed,337207,,,1,ZB,220,MAN,PFO,,0,321
478,3998,Directed,337208,,,1,ZB,220,MAN,PMI,,0,321 320 332 752
478,4057,Directed,337209,,,1,ZB,220,MAN,SSH,,0,321 332
478,1056,Directed,337210,,,1,ZB,220,MAN,TFS,,0,321 332 320
478,1551,Directed,337211,,,1,ZB,220,MAN,VCE,,0,320 321
478,1550,Directed,337212,,,1,ZB,220,MAN,VRN,,0,321 752
1606,523,Directed,337213,,,1,ZB,220,MLA,EMA,,0,321
1561,492,Directed,337214,,,1,ZB,220,NAP,LTN,,0,320
1561,478,Directed,337215,,,1,ZB,220,NAP,MAN,,0,320
7447,502,Directed,337216,,,1,ZB,220,NBE,LGW,,0,321
7447,478,Directed,337217,,,1,ZB,220,NBE,MAN,,0,320 321
1354,469,Directed,337218,,,1,ZB,220,NCE,BHX,,0,320 321
1354,502,Directed,337219,,,1,ZB,220,NCE,LGW,,0,321
1198,469,Directed,337220,,,1,ZB,220,PFO,BHX,,0,321
1198,502,Directed,337221,,,1,ZB,220,PFO,LGW,,0,321
1198,478,Directed,337222,,,1,ZB,220,PFO,MAN,,0,321
3998,469,Directed,337223,,,1,ZB,220,PMI,BHX,,0,320 321
3998,523,Directed,337224,,,1,ZB,220,PMI,EMA,,0,321
3998,517,Directed,337225,,,1,ZB,220,PMI,LBA,,0,320
3998,502,Directed,337226,,,1,ZB,220,PMI,LGW,,0,321 752
3998,492,Directed,337227,,,1,ZB,220,PMI,LTN,,0,321 320
3998,478,Directed,337228,,,1,ZB,220,PMI,MAN,,0,321 320 332 752
1206,469,Directed,337229,,,1,ZB,220,SPU,BHX,,0,320
4057,469,Directed,337230,,,1,ZB,220,SSH,BHX,,0,321
4057,502,Directed,337231,,,1,ZB,220,SSH,LGW,,0,332 321
4057,492,Directed,337232,,,1,ZB,220,SSH,LTN,,0,321
4057,478,Directed,337233,,,1,ZB,220,SSH,MAN,,0,321 332
1056,469,Directed,337234,,,1,ZB,220,TFS,BHX,,0,321 320
1056,523,Directed,337235,,,1,ZB,220,TFS,EMA,,0,321
1056,517,Directed,337236,,,1,ZB,220,TFS,LBA,,0,320
1056,502,Directed,337237,,,1,ZB,220,TFS,LGW,,0,321 752 332
1056,492,Directed,337238,,,1,ZB,220,TFS,LTN,,0,321 320
1056,478,Directed,337239,,,1,ZB,220,TFS,MAN,,0,321 332 320
1551,469,Directed,337240,,,1,ZB,220,VCE,BHX,,0,320 321
1551,502,Directed,337241,,,1,ZB,220,VCE,LGW,,0,321
1551,478,Directed,337242,,,1,ZB,220,VCE,MAN,,0,320 321
1550,502,Directed,337243,,,1,ZB,220,VRN,LGW,,0,321
1550,478,Directed,337244,,,1,ZB,220,VRN,MAN,,0,321 752
1177,915,Directed,337245,,,1,ZD,\N,DAR,DZA,,0,AT7
915,1177,Directed,337246,,,1,ZD,\N,DZA,DAR,,0,AT7
915,912,Directed,337247,,,1,ZD,\N,DZA,HAH,,0,AT7
915,929,Directed,337248,,,1,ZD,\N,DZA,MJN,,0,AT7
915,930,Directed,337249,,,1,ZD,\N,DZA,NOS,,0,AT7
912,915,Directed,337250,,,1,ZD,\N,HAH,DZA,,0,AT7
929,915,Directed,337251,,,1,ZD,\N,MJN,DZA,,0,AT7
930,915,Directed,337252,,,1,ZD,\N,NOS,DZA,,0,AT7
3269,3930,Directed,337253,,,1,ZE,9809,BKI,ICN,,0,738
3885,3930,Directed,337254,,,1,ZE,9809,BKK,ICN,,0,738
6008,2370,Directed,337255,,,1,ZE,9809,CJJ,CJU,,0,737
6008,4144,Directed,337256,,,1,ZE,9809,CJJ,SHE,,0,738
2370,6008,Directed,337257,,,1,ZE,9809,CJU,CJJ,,0,737
2370,2378,Directed,337258,,,1,ZE,9809,CJU,GMP,,0,737
2370,6003,Directed,337259,,,1,ZE,9809,CJU,KUV,,0,737
2378,2370,Directed,337260,,,1,ZE,9809,GMP,CJU,,0,737
2378,2275,Directed,337261,,,1,ZE,9809,GMP,TSA,,0,738
3077,3930,Directed,337262,,,1,ZE,9809,HKG,ICN,,0,738
3930,3269,Directed,337263,,,1,ZE,9809,ICN,BKI,,0,738
3930,3885,Directed,337264,,,1,ZE,9809,ICN,BKK,,0,738
3930,3077,Directed,337265,,,1,ZE,9809,ICN,HKG,,0,738
3930,3992,Directed,337266,,,1,ZE,9809,ICN,KIX,,0,738
3930,2279,Directed,337267,,,1,ZE,9809,ICN,NRT,,0,738
3930,4108,Directed,337268,,,1,ZE,9809,ICN,TNA,,0,738
3992,3930,Directed,337269,,,1,ZE,9809,KIX,ICN,,0,738
6003,2370,Directed,337270,,,1,ZE,9809,KUV,CJU,,0,737
2279,3930,Directed,337271,,,1,ZE,9809,NRT,ICN,,0,738
4144,6008,Directed,337272,,,1,ZE,9809,SHE,CJJ,,0,738
4108,3930,Directed,337273,,,1,ZE,9809,TNA,ICN,,0,738
2275,2378,Directed,337274,,,1,ZE,9809,TSA,GMP,,0,738
1107,3370,Directed,337275,,,1,ZH,4611,ADD,CAN,Y,0,737
6404,3395,Directed,337276,,,1,ZH,4611,AKU,CTU,Y,0,320
6346,3370,Directed,337277,,,1,ZH,4611,BAV,CAN,,0,320
6346,3364,Directed,337278,,,1,ZH,4611,BAV,PEK,Y,0,737
6351,3386,Directed,337279,,,1,ZH,4611,BHY,HGH,Y,0,319
6351,3364,Directed,337280,,,1,ZH,4611,BHY,PEK,Y,0,737
3885,3374,Directed,337281,,,1,ZH,4611,BKK,SZX,,0,738
6396,3395,Directed,337282,,,1,ZH,4611,BPX,CTU,Y,0,319
3370,1107,Directed,337283,,,1,ZH,4611,CAN,ADD,Y,0,737
3370,6346,Directed,337284,,,1,ZH,4611,CAN,BAV,,0,320
3370,3375,Directed,337285,,,1,ZH,4611,CAN,CGO,,0,320
3370,4380,Directed,337286,,,1,ZH,4611,CAN,CGQ,,0,738
3370,3393,Directed,337287,,,1,ZH,4611,CAN,CKG,Y,0,737
3370,3395,Directed,337288,,,1,ZH,4611,CAN,CTU,,0,738 320
3370,4109,Directed,337289,,,1,ZH,4611,CAN,CZX,,0,320
3370,6397,Directed,337290,,,1,ZH,4611,CAN,DAX,Y,0,737
3370,6398,Directed,337291,,,1,ZH,4611,CAN,GYS,Y,0,737
3370,4120,Directed,337292,,,1,ZH,4611,CAN,HAK,,0,738 320
3370,6345,Directed,337293,,,1,ZH,4611,CAN,HET,,0,320
3370,3389,Directed,337294,,,1,ZH,4611,CAN,HFE,,0,738
3370,3386,Directed,337295,,,1,ZH,4611,CAN,HGH,Y,0,737 320
3370,3400,Directed,337296,,,1,ZH,4611,CAN,HRB,,0,320
3370,6384,Directed,337297,,,1,ZH,4611,CAN,HYN,,0,320
3370,6380,Directed,337298,,,1,ZH,4611,CAN,JDZ,,0,320
3370,6386,Directed,337299,,,1,ZH,4611,CAN,JJN,,0,320
3370,4301,Directed,337300,,,1,ZH,4611,CAN,JZH,Y,0,319
3370,3384,Directed,337301,,,1,ZH,4611,CAN,KHN,,0,320
3370,3382,Directed,337302,,,1,ZH,4611,CAN,KMG,,0,738 320
3370,3394,Directed,337303,,,1,ZH,4611,CAN,KWE,,0,738 320
3370,6385,Directed,337304,,,1,ZH,4611,CAN,LYI,,0,320
3370,6399,Directed,337305,,,1,ZH,4611,CAN,LZO,Y,0,737
3370,3388,Directed,337306,,,1,ZH,4611,CAN,NKG,,0,320 738
3370,3373,Directed,337307,,,1,ZH,4611,CAN,NNG,,0,738
3370,2279,Directed,337308,,,1,ZH,4611,CAN,NRT,Y,0,763
3370,3364,Directed,337310,,,1,ZH,4611,CAN,PEK,Y,0,330 777 320 737 747
3370,3406,Directed,337311,,,1,ZH,4611,CAN,PVG,Y,0,340 330 320
3370,3391,Directed,337312,,,1,ZH,4611,CAN,SHA,Y,0,737
3370,4144,Directed,337313,,,1,ZH,4611,CAN,SHE,,0,320
3370,4108,Directed,337314,,,1,ZH,4611,CAN,TNA,,0,738
3370,3368,Directed,337315,,,1,ZH,4611,CAN,TSN,Y,0,737
3370,6392,Directed,337316,,,1,ZH,4611,CAN,WNZ,,0,738 320
3370,3376,Directed,337317,,,1,ZH,4611,CAN,WUH,,0,738 320 737
3370,6390,Directed,337318,,,1,ZH,4611,CAN,WUX,,0,738
3370,6403,Directed,337319,,,1,ZH,4611,CAN,WXN,Y,0,737
3370,3379,Directed,337320,,,1,ZH,4611,CAN,XIY,,0,738 320
3370,3383,Directed,337321,,,1,ZH,4611,CAN,XMN,,0,320
3370,4110,Directed,337322,,,1,ZH,4611,CAN,YBP,Y,0,737
3370,6430,Directed,337323,,,1,ZH,4611,CAN,YCU,Y,0,737
3375,3370,Directed,337324,,,1,ZH,4611,CGO,CAN,,0,320
3375,3393,Directed,337325,,,1,ZH,4611,CGO,CKG,,0,738
3375,3395,Directed,337326,,,1,ZH,4611,CGO,CTU,Y,0,320
3375,3404,Directed,337327,,,1,ZH,4611,CGO,DLC,,0,738
3375,4120,Directed,337328,,,1,ZH,4611,CGO,HAK,,0,320
3375,3386,Directed,337329,,,1,ZH,4611,CGO,HGH,Y,0,319
3375,3400,Directed,337330,,,1,ZH,4611,CGO,HRB,,0,320
3375,3382,Directed,337331,,,1,ZH,4611,CGO,KMG,,0,320 738
3375,3394,Directed,337332,,,1,ZH,4611,CGO,KWE,,0,738
3375,3373,Directed,337333,,,1,ZH,4611,CGO,NNG,,0,320 738
3375,3364,Directed,337334,,,1,ZH,4611,CGO,PEK,Y,0,737
3375,4144,Directed,337335,,,1,ZH,4611,CGO,SHE,,0,738 320
3375,3374,Directed,337336,,,1,ZH,4611,CGO,SZX,,0,320 738
3375,3399,Directed,337337,,,1,ZH,4611,CGO,URC,,0,320
3375,6366,Directed,337338,,,1,ZH,4611,CGO,XNN,Y,0,319
4380,3370,Directed,337339,,,1,ZH,4611,CGQ,CAN,,0,738
4380,3395,Directed,337340,,,1,ZH,4611,CGQ,CTU,Y,0,320
4380,4085,Directed,337341,,,1,ZH,4611,CGQ,INC,Y,0,737
4380,3388,Directed,337342,,,1,ZH,4611,CGQ,NKG,,0,320 738
4380,3364,Directed,337343,,,1,ZH,4611,CGQ,PEK,Y,0,737 330 320
4380,3374,Directed,337344,,,1,ZH,4611,CGQ,SZX,,0,320 738
4380,3390,Directed,337345,,,1,ZH,4611,CGQ,TAO,Y,0,319
4380,3376,Directed,337346,,,1,ZH,4611,CGQ,WUH,,0,738
4380,3392,Directed,337347,,,1,ZH,4611,CGQ,YNT,,0,320 CRJ
6772,3364,Directed,337348,,,1,ZH,4611,CHG,PEK,Y,0,737
6342,3364,Directed,337349,,,1,ZH,4611,CIF,PEK,Y,0,737
6343,3395,Directed,337350,,,1,ZH,4611,CIH,CTU,Y,0,319
3393,3370,Directed,337351,,,1,ZH,4611,CKG,CAN,Y,0,737
3393,3375,Directed,337352,,,1,ZH,4611,CKG,CGO,,0,738
3393,3386,Directed,337353,,,1,ZH,4611,CKG,HGH,Y,0,319 320 737
3393,6384,Directed,337354,,,1,ZH,4611,CKG,HYN,Y,0,738
3393,4085,Directed,337355,,,1,ZH,4611,CKG,INC,Y,0,737
3393,4301,Directed,337356,,,1,ZH,4611,CKG,JZH,Y,0,737
3393,3382,Directed,337357,,,1,ZH,4611,CKG,KMG,Y,0,737 738
3393,4033,Directed,337358,,,1,ZH,4611,CKG,LJG,Y,0,737
3393,4097,Directed,337359,,,1,ZH,4611,CKG,LXA,Y,0,319
3393,3388,Directed,337360,,,1,ZH,4611,CKG,NKG,,0,738
3393,3364,Directed,337362,,,1,ZH,4611,CKG,PEK,Y,0,737 330 320
3393,3406,Directed,337363,,,1,ZH,4611,CKG,PVG,,0,737
3393,3391,Directed,337364,,,1,ZH,4611,CKG,SHA,Y,0,737
3393,3374,Directed,337365,,,1,ZH,4611,CKG,SZX,,0,738 739
3393,3368,Directed,337366,,,1,ZH,4611,CKG,TSN,Y,0,737
3393,3399,Directed,337367,,,1,ZH,4611,CKG,URC,Y,0,737
3393,6392,Directed,337368,,,1,ZH,4611,CKG,WNZ,Y,0,319
3393,6390,Directed,337369,,,1,ZH,4611,CKG,WUX,,0,738
3393,3379,Directed,337370,,,1,ZH,4611,CKG,XIY,Y,0,737
3393,3383,Directed,337371,,,1,ZH,4611,CKG,XMN,Y,0,737
3393,8876,Directed,337372,,,1,ZH,4611,CKG,YTY,Y,0,737
3393,6355,Directed,337373,,,1,ZH,4611,CKG,ZUH,Y,0,737
3371,3395,Directed,337374,,,1,ZH,4611,CSX,CTU,Y,0,320 319
3371,3385,Directed,337375,,,1,ZH,4611,CSX,FOC,,0,320
3371,6384,Directed,337376,,,1,ZH,4611,CSX,HYN,Y,0,738
3371,6386,Directed,337377,,,1,ZH,4611,CSX,JJN,,0,320
3371,3382,Directed,337378,,,1,ZH,4611,CSX,KMG,,0,738 320
3371,3394,Directed,337379,,,1,ZH,4611,CSX,KWE,,0,738
3371,3378,Directed,337380,,,1,ZH,4611,CSX,LHW,,0,319
3371,3388,Directed,337381,,,1,ZH,4611,CSX,NKG,,0,738
3371,3373,Directed,337382,,,1,ZH,4611,CSX,NNG,,0,738
3371,3364,Directed,337383,,,1,ZH,4611,CSX,PEK,Y,0,320 737
3371,3374,Directed,337384,,,1,ZH,4611,CSX,SZX,,0,319
3371,3390,Directed,337385,,,1,ZH,4611,CSX,TAO,,0,738
3371,3368,Directed,337386,,,1,ZH,4611,CSX,TSN,Y,0,737
3371,6390,Directed,337387,,,1,ZH,4611,CSX,WUX,,0,738
3371,3379,Directed,337388,,,1,ZH,4611,CSX,XIY,,0,320
3395,6404,Directed,337389,,,1,ZH,4611,CTU,AKU,Y,0,320
3395,6396,Directed,337390,,,1,ZH,4611,CTU,BPX,Y,0,319
3395,3370,Directed,337391,,,1,ZH,4611,CTU,CAN,,0,320 738
3395,3375,Directed,337392,,,1,ZH,4611,CTU,CGO,Y,0,320
3395,4380,Directed,337393,,,1,ZH,4611,CTU,CGQ,Y,0,320
3395,6343,Directed,337394,,,1,ZH,4611,CTU,CIH,Y,0,319
3395,3371,Directed,337395,,,1,ZH,4611,CTU,CSX,Y,0,320 319
3395,4109,Directed,337396,,,1,ZH,4611,CTU,CZX,Y,0,320
3395,9310,Directed,337397,,,1,ZH,4611,CTU,DCY,Y,0,319
3395,3385,Directed,337398,,,1,ZH,4611,CTU,FOC,Y,0,320
3395,4120,Directed,337399,,,1,ZH,4611,CTU,HAK,Y,0,319
3395,6345,Directed,337400,,,1,ZH,4611,CTU,HET,,0,320
3395,3389,Directed,337401,,,1,ZH,4611,CTU,HFE,,0,320
3395,3386,Directed,337402,,,1,ZH,4611,CTU,HGH,Y,0,320
3395,3400,Directed,337403,,,1,ZH,4611,CTU,HRB,Y,0,320
3395,4085,Directed,337404,,,1,ZH,4611,CTU,INC,Y,0,320
3395,6386,Directed,337405,,,1,ZH,4611,CTU,JJN,,0,738
3395,4301,Directed,337406,,,1,ZH,4611,CTU,JZH,Y,0,319
3395,3397,Directed,337407,,,1,ZH,4611,CTU,KHG,Y,0,319
3395,3384,Directed,337408,,,1,ZH,4611,CTU,KHN,,0,738
3395,3382,Directed,337409,,,1,ZH,4611,CTU,KMG,,0,319
3395,6407,Directed,337410,,,1,ZH,4611,CTU,KRL,Y,0,320
3395,3394,Directed,337411,,,1,ZH,4611,CTU,KWE,Y,0,320
3395,3372,Directed,337412,,,1,ZH,4611,CTU,KWL,Y,0,319
3395,3378,Directed,337413,,,1,ZH,4611,CTU,LHW,Y,0,320 319
3395,4033,Directed,337414,,,1,ZH,4611,CTU,LJG,Y,0,320
3395,4097,Directed,337415,,,1,ZH,4611,CTU,LXA,,0,319 330
3395,6402,Directed,337416,,,1,ZH,4611,CTU,LZY,Y,0,319
3395,3387,Directed,337417,,,1,ZH,4611,CTU,NGB,Y,0,319
3395,3388,Directed,337418,,,1,ZH,4611,CTU,NKG,,0,738
3395,3373,Directed,337419,,,1,ZH,4611,CTU,NNG,,0,738
3395,3364,Directed,337420,,,1,ZH,4611,CTU,PEK,,0,320
3395,3406,Directed,337421,,,1,ZH,4611,CTU,PVG,,0,319
3395,6435,Directed,337422,,,1,ZH,4611,CTU,PZI,Y,0,319
3395,3391,Directed,337423,,,1,ZH,4611,CTU,SHA,Y,0,330
3395,4144,Directed,337424,,,1,ZH,4611,CTU,SHE,Y,0,320
3395,4302,Directed,337425,,,1,ZH,4611,CTU,SWA,Y,0,319
3395,4030,Directed,337426,,,1,ZH,4611,CTU,SYX,Y,0,320 319
3395,3374,Directed,337427,,,1,ZH,4611,CTU,SZX,,0,738
3395,3390,Directed,337428,,,1,ZH,4611,CTU,TAO,Y,0,320
3395,4108,Directed,337429,,,1,ZH,4611,CTU,TNA,Y,0,320
3395,3368,Directed,337430,,,1,ZH,4611,CTU,TSN,Y,0,737
3395,3369,Directed,337431,,,1,ZH,4611,CTU,TYN,Y,0,320
3395,3399,Directed,337432,,,1,ZH,4611,CTU,URC,Y,0,320
3395,6368,Directed,337433,,,1,ZH,4611,CTU,UYN,Y,0,319
3395,6392,Directed,337434,,,1,ZH,4611,CTU,WNZ,Y,0,320
3395,3376,Directed,337435,,,1,ZH,4611,CTU,WUH,,0,320
3395,6390,Directed,337436,,,1,ZH,4611,CTU,WUX,,0,738
3395,3396,Directed,337437,,,1,ZH,4611,CTU,XIC,Y,0,319 320
3395,3379,Directed,337438,,,1,ZH,4611,CTU,XIY,Y,0,737
3395,3383,Directed,337439,,,1,ZH,4611,CTU,XMN,Y,0,320
3395,6366,Directed,337440,,,1,ZH,4611,CTU,XNN,Y,0,320
3395,6430,Directed,337441,,,1,ZH,4611,CTU,YCU,Y,0,319
3395,6409,Directed,337442,,,1,ZH,4611,CTU,YIN,Y,0,319
3395,6394,Directed,337443,,,1,ZH,4611,CTU,YIW,Y,0,319
3395,3392,Directed,337444,,,1,ZH,4611,CTU,YNT,Y,0,319
3395,6357,Directed,337445,,,1,ZH,4611,CTU,ZHA,Y,0,319
3395,6355,Directed,337446,,,1,ZH,4611,CTU,ZUH,Y,0,319
4109,3370,Directed,337447,,,1,ZH,4611,CZX,CAN,,0,320
4109,3395,Directed,337448,,,1,ZH,4611,CZX,CTU,Y,0,320
4109,3400,Directed,337449,,,1,ZH,4611,CZX,HRB,,0,320
4109,3382,Directed,337450,,,1,ZH,4611,CZX,KMG,,0,738
4109,3364,Directed,337451,,,1,ZH,4611,CZX,PEK,Y,0,737
4109,4144,Directed,337452,,,1,ZH,4611,CZX,SHE,,0,320
4109,3374,Directed,337453,,,1,ZH,4611,CZX,SZX,,0,320
6344,3364,Directed,337454,,,1,ZH,4611,DAT,PEK,Y,0,737
6397,3370,Directed,337455,,,1,ZH,4611,DAX,CAN,Y,0,737
6397,3382,Directed,337456,,,1,ZH,4611,DAX,KMG,Y,0,737
6397,3364,Directed,337457,,,1,ZH,4611,DAX,PEK,Y,0,737
6397,3374,Directed,337458,,,1,ZH,4611,DAX,SZX,Y,0,319
9310,3395,Directed,337459,,,1,ZH,4611,DCY,CTU,Y,0,319
6433,3364,Directed,337460,,,1,ZH,4611,DDG,PEK,Y,0,737
3404,3375,Directed,337461,,,1,ZH,4611,DLC,CGO,,0,738
3404,3386,Directed,337462,,,1,ZH,4611,DLC,HGH,,0,737
3404,3400,Directed,337463,,,1,ZH,4611,DLC,HRB,,0,320
3404,3388,Directed,337464,,,1,ZH,4611,DLC,NKG,,0,737 320 738
3404,3364,Directed,337466,,,1,ZH,4611,DLC,PEK,,0,737
3404,3406,Directed,337467,,,1,ZH,4611,DLC,PVG,,0,737
3404,3374,Directed,337468,,,1,ZH,4611,DLC,SZX,,0,738
3404,4108,Directed,337469,,,1,ZH,4611,DLC,TNA,,0,738
3404,3368,Directed,337470,,,1,ZH,4611,DLC,TSN,,0,737
3404,3369,Directed,337471,,,1,ZH,4611,DLC,TYN,Y,0,737
3404,6390,Directed,337472,,,1,ZH,4611,DLC,WUX,,0,738
3404,3379,Directed,337473,,,1,ZH,4611,DLC,XIY,,0,320
9845,3364,Directed,337474,,,1,ZH,4611,DQA,PEK,Y,0,737
6434,3364,Directed,337475,,,1,ZH,4611,DSN,PEK,Y,0,737
6353,3364,Directed,337476,,,1,ZH,4611,DYG,PEK,Y,0,737
3385,3371,Directed,337477,,,1,ZH,4611,FOC,CSX,,0,320
3385,3395,Directed,337478,,,1,ZH,4611,FOC,CTU,Y,0,320
3385,6380,Directed,337479,,,1,ZH,4611,FOC,JDZ,,0,320
3385,3992,Directed,337480,,,1,ZH,4611,FOC,KIX,,0,320
3385,3388,Directed,337481,,,1,ZH,4611,FOC,NKG,,0,320
3385,3373,Directed,337482,,,1,ZH,4611,FOC,NNG,,0,738
3385,3364,Directed,337483,,,1,ZH,4611,FOC,PEK,Y,0,737
3385,3374,Directed,337484,,,1,ZH,4611,FOC,SZX,,0,320
3385,4108,Directed,337485,,,1,ZH,4611,FOC,TNA,,0,738
3385,6390,Directed,337486,,,1,ZH,4611,FOC,WUX,,0,738
3385,6355,Directed,337487,,,1,ZH,4611,FOC,ZUH,,0,738
7503,3364,Directed,337488,,,1,ZH,4611,FUG,PEK,Y,0,737
6398,3370,Directed,337489,,,1,ZH,4611,GYS,CAN,Y,0,737
6398,3386,Directed,337490,,,1,ZH,4611,GYS,HGH,Y,0,319
6398,3364,Directed,337491,,,1,ZH,4611,GYS,PEK,Y,0,737
6398,3374,Directed,337492,,,1,ZH,4611,GYS,SZX,,0,319
4120,3370,Directed,337493,,,1,ZH,4611,HAK,CAN,,0,320 738
4120,3375,Directed,337494,,,1,ZH,4611,HAK,CGO,,0,320
4120,3395,Directed,337495,,,1,ZH,4611,HAK,CTU,Y,0,319
4120,3388,Directed,337496,,,1,ZH,4611,HAK,NKG,,0,320
4120,3364,Directed,337497,,,1,ZH,4611,HAK,PEK,Y,0,320
4120,3374,Directed,337498,,,1,ZH,4611,HAK,SZX,,0,320 738 319
4120,3368,Directed,337499,,,1,ZH,4611,HAK,TSN,Y,0,737
6345,3370,Directed,337500,,,1,ZH,4611,HET,CAN,,0,320
6345,3395,Directed,337501,,,1,ZH,4611,HET,CTU,,0,320
6345,3386,Directed,337502,,,1,ZH,4611,HET,HGH,Y,0,319
6345,3366,Directed,337503,,,1,ZH,4611,HET,HLD,,0,320
6345,3364,Directed,337504,,,1,ZH,4611,HET,PEK,Y,0,737 320
6345,3406,Directed,337505,,,1,ZH,4611,HET,PVG,Y,0,320
6345,4144,Directed,337506,,,1,ZH,4611,HET,SHE,,0,320
6345,3376,Directed,337507,,,1,ZH,4611,HET,WUH,,0,320
3389,3370,Directed,337508,,,1,ZH,4611,HFE,CAN,,0,738
3389,3395,Directed,337509,,,1,ZH,4611,HFE,CTU,,0,320
3389,3364,Directed,337510,,,1,ZH,4611,HFE,PEK,,0,737
3389,3374,Directed,337511,,,1,ZH,4611,HFE,SZX,,0,738 320
3386,6351,Directed,337512,,,1,ZH,4611,HGH,BHY,Y,0,319
3386,3370,Directed,337513,,,1,ZH,4611,HGH,CAN,Y,0,320 737
3386,3375,Directed,337514,,,1,ZH,4611,HGH,CGO,Y,0,319
3386,3393,Directed,337515,,,1,ZH,4611,HGH,CKG,Y,0,319 320 737
3386,3395,Directed,337516,,,1,ZH,4611,HGH,CTU,Y,0,320
3386,3404,Directed,337517,,,1,ZH,4611,HGH,DLC,,0,737
3386,6398,Directed,337518,,,1,ZH,4611,HGH,GYS,Y,0,319
3386,6345,Directed,337519,,,1,ZH,4611,HGH,HET,Y,0,319
3386,4085,Directed,337520,,,1,ZH,4611,HGH,INC,Y,0,319
3386,6386,Directed,337521,,,1,ZH,4611,HGH,JJN,,0,320
3386,3382,Directed,337522,,,1,ZH,4611,HGH,KMG,Y,0,319 738
3386,3394,Directed,337523,,,1,ZH,4611,HGH,KWE,,0,738 320
3386,3372,Directed,337524,,,1,ZH,4611,HGH,KWL,Y,0,319
3386,3378,Directed,337525,,,1,ZH,4611,HGH,LHW,Y,0,319
