id,latitude,longitude
LHR,51.4706,-0.461941
PVG,31.1434,121.805
LAD,-8.85837,13.2312
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
FLW,39.455299,-31.131399
HOR,38.519901,-28.7159
TER,38.761799,-27.090799
PDL,37.741199,-25.697901
FLW,39.455299,-31.131399
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
HOR,38.519901,-28.7159
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
TER,38.761799,-27.090799
PDL,37.741199,-25.697901
TER,38.761799,-27.090799
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
TER,38.761799,-27.090799
TER,38.761799,-27.090799
SMA,36.971401,-25.170601
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
TER,38.761799,-27.090799
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
PDL,37.741199,-25.697901
TER,38.761799,-27.090799
SJZ,38.665501,-28.1758
TER,38.761799,-27.090799
HOR,38.519901,-28.7159
PDL,37.741199,-25.697901
